what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405513815056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405513815143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405513816053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405513819883
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405513821521
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405513821566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405513840259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405513841493
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1405513866237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405513866355
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405513866548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405513963757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405513964934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405513965144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405513967968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405513968064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405513969542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405513973148
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405513974774
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405513974822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405513997220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514000774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514010997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514011231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514029148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514031182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514045664
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1405514046886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514048839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514088082
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405514089753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1405514102248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1405514168240
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405514170498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405514176087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1405514188802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514250982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514252178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514252381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514253933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514254023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514255320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514258858
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405514260543
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405514260590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514357268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514371962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514387739
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405514402161
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405514402161
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405514403057
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1405514406689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1405514409856
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405514411543
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405514411592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514413123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514442437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514466264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514512581
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1405514521644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514525788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514528089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514530058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514579485
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1405514583975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514602138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514607559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514609987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514621549
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405514632650
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1405514651770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1405514654134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514655755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514713671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514715833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514717009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514717774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514847353
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405514848532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514849946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514850845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514851103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514852959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514853046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514853985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514858080
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405514859851
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405514859898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405514901263
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1405514902122
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1405514905174
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405514905452
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1405514918700
