what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502758282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502758571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502818937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502843732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502851032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1405502920899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1405502921215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502927308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502928604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502928845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502931046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502931140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502932188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502936235
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405502938006
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405502938052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502952619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502954916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502957832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502964677
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1405502971525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502971631
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405502971850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503001348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503002525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503002711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503004550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503004648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503005607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503009228
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405503011021
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405503011063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503024844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503030030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503031616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503033022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503049498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503052197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503053697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503053728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503054586
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1405503056110
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405503056408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1405503069198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405503072162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1405503084136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503086347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503087478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503087634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503090064
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405503090188
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405503090239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503093550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503262612
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1405503264271
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405503264552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503272185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503289644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503309104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503358972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503368071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503370392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503380212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503384155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1405503426797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1405503427340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1405503427709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1405503451443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405503453254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503456765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503457816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503458030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503459727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503459819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503460735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503464990
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405503466916
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405503466964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503478853
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405503480813
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405503480813
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405503481418
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405503482075
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1405503482881
